Gene	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-6	GFP-7	GFP-8	GFP-9	GFP-10	GFP-11	GFP-12	HER2-1	HER2-2	HER2-3	HER2-5	HER2-6
HPS6	716.6882	680.2721	755.1343	710.6274	716.3712	650.7761	805.4187	730.4469	773.6527	920.9335	920.9335	744.1130	858.6498	8.2645	810.3580	0.0000	800.5952
ZNF548	253.5576	217.6871	186.4139	202.3047	226.2774	273.0643	231.5271	226.2570	252.6946	238.2445	238.2445	210.3611	235.2321	99.1736	265.0419	56.7686	184.5238
ADAM18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MRGPRF	3.8810	4.0816	9.4787	5.1216	4.1710	4.9053	2.4631	2.7933	3.5928	6.9662	6.9662	3.1397	4.2194	0.0000	7.1084	0.0000	4.4643
FLJ44635	5.1746	13.6054	22.1169	8.9629	22.9406	21.2565	6.1576	13.9665	7.1856	9.7527	9.7527	0.0000	9.4937	0.0000	7.1084	4.3668	8.9286
TNFSF12-TNFSF13	25.8473	61.1565	0.0000	0.0000	19.2805	4.4639	26.2315	28.8547	0.0000	45.1132	45.1132	0.0000	10.7806	0.0000	20.8175	78.7336	0.0000
DGCR6L	183.1695	161.0476	194.6445	170.9731	238.9572	188.8395	133.9901	157.9330	148.3473	191.4176	191.4176	161.6484	131.3080	132.2314	180.0762	170.3057	155.4464
KRT33A	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ARFGEF1	2648.4864	2789.1837	2749.2733	2891.3316	2570.6674	2655.4280	2869.7044	2836.8575	2790.1317	2796.0850	2796.0850	0.0000	2975.1582	3347.1074	2804.7119	3266.3755	2423.2143
RCC2	2893.9198	2863.9456	2695.1027	2792.5736	2883.2117	2771.5212	3019.7044	3016.7598	2883.8323	2909.0909	2909.0909	2715.8556	3293.2489	3198.3471	3158.1620	3270.7424	3305.0595
EXT1	5364.8124	5266.6667	5883.0964	5612.0359	5206.4651	4944.5900	5137.9310	5234.6369	5171.2575	4714.7335	4714.7335	0.0000	5465.1899	4198.3471	5506.9815	4196.5066	4866.0714
LRRC23	45.2781	40.8163	47.3934	53.7772	61.5224	67.0397	49.2611	41.8994	26.3473	51.5500	51.5500	42.3862	50.6329	33.0579	48.7433	17.4672	49.1071
FGD4	739.9741	659.8639	774.0916	720.8707	623.5662	735.8021	642.8571	688.5475	673.0539	585.1620	585.1620	577.7080	856.5401	462.8099	796.1412	441.0480	714.2857
MCM2	238.0336	280.2721	230.6477	227.9129	247.1324	204.3895	278.3251	250.0000	276.6467	273.0756	273.0756	260.5965	300.6329	347.1074	267.0729	362.4454	302.0833
SDCCAG3	840.8797	774.1497	751.9747	746.4789	779.9791	703.0998	883.0049	825.4190	805.9880	891.6754	891.6754	0.0000	800.6329	677.6860	865.1942	921.3974	830.3571
HSPB6	0.0000	0.0000	1.5798	0.0000	0.0000	0.0000	1.2315	1.3966	0.0000	1.3932	1.3932	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
PLEKHG2	535.5757	496.5986	491.3112	555.6978	500.5214	433.3057	583.7438	455.3073	559.2814	509.9269	509.9269	428.5714	569.6203	256.1983	581.8736	292.5764	630.9524
RPRML	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
WBP4	346.7012	355.1020	349.1311	359.7951	376.4338	343.3743	332.5123	400.8380	344.9102	284.2215	284.2215	353.2182	382.9114	446.2810	366.5905	331.8777	352.6786
C12orf41	482.5356	508.8435	432.8594	478.8732	505.7351	487.2645	560.3448	497.2067	479.0419	537.7917	537.7917	507.0644	468.3544	429.7521	510.7895	340.6114	415.1786
ROR2	20.6986	12.2449	11.0585	21.7670	18.7696	16.3512	19.7044	12.5698	17.9641	20.8986	20.8986	0.0000	9.4937	8.2645	19.2942	8.7336	10.4167
COMTD1	85.3816	126.5306	99.5261	124.1997	123.0448	107.9176	97.2906	101.9553	120.9581	192.2675	192.2675	105.1805	88.6076	132.2314	114.7499	209.6070	180.0595
WFIKKN1	0.0000	2.7211	3.1596	0.0000	2.0855	3.2702	0.0000	1.3966	4.7904	0.0000	0.0000	1.5699	2.1097	0.0000	2.0310	0.0000	0.0000
DMRTA1	18.1113	28.5714	26.8562	24.3278	19.8123	22.8916	14.7783	20.9497	17.9641	20.8986	20.8986	0.0000	18.9873	0.0000	17.2633	4.3668	19.3452
FOXB1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
C14orf147	1112.5485	869.3878	1033.1754	1029.4494	1231.4911	1219.7963	811.5764	984.6369	867.0659	745.3849	745.3849	941.9152	1003.1646	115.7025	784.9708	139.7380	805.0595
SNAR-E	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BUB1	206.9858	208.1633	211.6904	257.3624	150.1564	196.2139	229.0640	325.4190	264.6707	208.9864	208.9864	259.0267	304.8523	429.7521	302.6149	419.2140	285.7143
CA7	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
USP34	3487.7102	3809.5238	4025.2765	3846.3508	3432.7424	3454.9996	4145.3202	4079.6089	4123.3533	3947.0568	3947.0568	3441.1303	3880.8017	5041.3223	3658.7966	4899.5633	3229.1667
ZNF646	483.8292	519.7279	603.4755	485.2753	519.2909	498.7103	530.7882	423.1844	546.1078	574.0160	574.0160	485.0863	495.7806	24.7934	540.2386	30.5677	485.1190
NFKBIZ	593.7904	492.3129	573.4597	546.7350	608.9677	578.8310	534.4828	558.6592	561.6766	453.9324	453.9324	406.5934	498.9451	396.6942	431.5816	248.9083	389.8810
S100Z	0.0000	0.0000	0.0000	0.0000	0.0000	1.6351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CYTH4	1.2937	8.1633	0.0000	5.1216	10.4275	4.9053	2.4631	6.9832	3.5928	8.3595	8.3595	6.2794	3.1646	8.2645	4.0619	4.3668	5.9524
DEFB106A	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ESRRA	692.1087	770.0680	758.2938	754.1613	824.8175	797.9365	767.2414	801.6760	802.3952	886.1024	886.1024	805.3375	667.7215	644.6281	841.8380	772.9258	812.5000
TMSB15B	313.0272	397.2653	318.5308	373.4827	370.9281	314.4655	373.1650	392.8771	385.5210	335.6600	335.6600	0.0000	368.3228	305.7851	362.2747	248.9083	377.0536
BCCIP	718.3312	843.1020	743.4913	786.9654	784.0250	692.7331	783.1897	761.2430	813.7246	805.2247	805.2247	711.5385	778.8608	859.5041	739.3958	908.2969	763.6607
OPCML	30.0388	42.7755	42.9858	27.3367	21.8978	18.1988	37.4138	33.8547	37.7725	38.1470	38.1470	28.7284	33.0802	0.0000	29.7944	17.5109	22.5893
RRP7B	139.4308	161.7687	160.1264	128.6044	143.6184	146.1957	202.7586	160.5028	208.5389	178.7530	178.7530	118.9639	125.5696	181.8182	145.3059	65.5022	146.3095
CXCL17	21.9922	21.7687	18.9573	15.3649	29.1971	16.3512	2.4631	32.1229	11.9760	22.2919	22.2919	15.6986	41.1392	41.3223	32.4956	39.3013	38.6905
GLRX	155.2393	107.4830	151.6588	149.8079	164.7550	189.6734	99.7537	138.2682	80.2395	98.9202	98.9202	100.4710	156.1181	123.9669	178.7256	144.1048	111.6071
CACNG4	34.9288	27.2109	22.1169	17.9257	28.1543	32.7023	12.3153	16.7598	13.1737	22.2919	22.2919	12.5589	48.5232	0.0000	43.6659	21.8341	26.7857
WRB	424.3208	474.8299	429.6998	370.0384	471.3243	490.5347	432.2660	407.8212	422.7545	369.2093	369.2093	436.4207	343.8819	223.1405	382.8383	279.4760	339.2857
SLC35F2	1388.0983	1561.9048	1563.9810	1509.6031	1356.6215	1321.1735	1619.4581	1611.7318	1784.4311	1635.6670	1635.6670	1532.1821	1797.4684	975.2066	1706.0168	986.8996	1703.8690
BVES	376.4554	303.4014	339.6524	320.1024	360.7925	394.0629	352.2167	357.5419	289.8204	371.9958	371.9958	328.1005	356.5401	123.9669	367.6060	78.6026	363.0952
SERGEF	164.2950	149.6599	132.7014	152.3688	167.8832	170.0520	151.4778	156.4246	130.5389	119.8189	119.8189	149.1366	156.1181	157.0248	159.4313	231.4410	154.7619
INPP5F	772.3157	770.0680	733.0174	724.7119	805.0052	750.5181	862.0690	766.7598	803.5928	777.4295	777.4295	794.3485	925.1055	760.3306	801.2186	519.6507	748.5119
LIN54	210.8668	186.3946	164.2970	206.1460	184.5673	206.0246	213.0542	203.9106	190.4192	188.0878	188.0878	205.6515	189.8734	148.7603	197.0043	152.8384	183.0357
C14orf104	360.9314	379.5918	368.0885	357.2343	379.5620	371.1713	384.2365	407.8212	386.8263	348.3107	348.3107	381.4757	355.4852	107.4380	347.2963	113.5371	343.7500
C1orf31	265.2005	220.4082	214.8499	262.4840	275.2868	277.9697	204.4335	250.0000	246.7066	261.9296	261.9296	241.7582	261.6034	256.1983	254.8870	371.1790	224.7024
ASB14	7.7620	8.1633	9.4787	8.9629	10.4275	3.2702	7.3892	13.9665	11.9760	4.1797	4.1797	4.7096	8.4388	0.0000	5.0774	0.0000	10.4167
AXIN1	786.5459	827.2109	834.1232	781.0499	892.5965	784.8556	798.0296	812.8492	853.8922	862.4173	862.4173	819.4662	853.3755	371.9008	914.9530	515.2838	913.6905
RNF186	0.0000	0.0000	1.5798	0.0000	0.0000	1.6351	0.0000	2.7933	0.0000	1.3932	1.3932	0.0000	1.0549	0.0000	1.0155	0.0000	1.4881
FAM19A1	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PEBP4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SMR3A	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PLEKHA8	190.1682	170.0680	169.0363	175.4161	180.3962	186.4032	174.8768	155.0279	188.0240	165.7959	165.7959	172.6845	146.6245	198.3471	171.6172	235.8079	171.1310
CEBPB	896.5071	736.0544	1071.0900	1103.7132	1155.3702	1229.6070	678.5714	867.3184	923.3533	1274.8171	1274.8171	1117.7394	883.9662	16.5289	1185.0724	8.7336	1065.4762
TPCN2	501.8758	516.5850	522.6382	512.7529	462.1689	437.4752	541.7241	521.4804	612.9820	568.8889	568.8889	447.6452	573.8819	760.3306	541.1018	746.7249	481.7560
EYA4	2.5873	2.7211	3.1596	0.0000	1.0428	1.6351	1.2315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AMIGO2	9181.0996	10838.0816	9788.2464	8915.4802	7481.7414	7776.5941	12110.8374	10882.6536	12010.7305	12640.8499	12640.8499	9566.5777	14380.8017	1462.8099	12775.8010	1593.8865	11607.1429
RP9P	74.6184	66.9932	50.2054	59.6031	58.1022	76.0329	67.4754	44.8045	59.8443	61.7485	61.7485	52.0879	80.0316	66.1157	79.7258	34.9345	59.4940
KIAA1462	14.2303	12.2449	26.8562	20.4866	10.4275	11.4458	13.5468	8.3799	15.5689	12.5392	12.5392	17.2684	16.8776	0.0000	20.3097	4.3668	14.8810
FAM179B	415.2652	409.5238	420.2212	382.8425	400.4171	428.4003	442.1182	420.3911	417.9641	426.3323	426.3323	409.7331	363.9241	231.4050	377.7609	270.7424	290.1786
DUSP10	503.2342	473.4694	439.1785	409.7311	498.4359	464.3729	396.5517	487.4302	474.2515	490.4215	490.4215	452.1193	606.5401	190.0826	639.7563	152.8384	595.2381
C14orf174	11.6429	10.8844	11.0585	8.9629	9.3848	13.0809	12.3153	6.9832	13.1737	6.9662	6.9662	7.8493	8.4388	0.0000	6.0929	4.3668	10.4167
GNS	5699.8706	6608.1633	6353.8705	5925.7362	5248.1752	5317.3964	6261.0837	6248.6034	6468.2635	6273.7722	6273.7722	5651.4914	6415.6118	4066.1157	6007.6161	4078.6026	5281.2500
MRFAP1L1	865.4592	850.3401	884.6761	828.4251	947.8624	832.2739	767.2414	793.2961	797.6048	783.0024	783.0024	759.8116	839.6624	82.6446	736.2275	87.3362	767.8571
DDX60	662.3545	398.6395	759.8736	713.1882	691.3452	809.3823	392.8571	379.8883	401.1976	582.3755	582.3755	455.2590	324.8945	479.3388	280.2742	432.3144	200.8929
GPR62	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KAT5	427.7749	443.4830	421.9273	418.4507	435.8811	431.8831	423.3498	421.6061	408.6826	427.3494	427.3494	372.4176	481.8249	487.6033	461.9040	620.0873	450.2827
HESRG	0.0000	0.0000	0.0000	2.5608	1.0428	1.6351	1.2315	1.3966	4.7904	2.7865	2.7865	3.1397	1.0549	0.0000	3.0465	4.3668	0.0000
PFDN4	203.1048	183.6735	191.1532	176.6965	193.9520	189.6734	176.1084	188.5475	192.8144	196.4472	196.4472	191.5228	205.6962	181.8182	201.0663	205.2402	178.5714
DECR2	121.6041	125.1701	105.8452	117.7977	133.4724	109.5528	150.2463	135.4749	144.9102	139.3243	139.3243	127.1586	112.8692	99.1736	122.8738	161.5721	136.9048
SLC44A5	421.7335	448.9796	499.2101	407.1703	466.1105	448.0217	445.8128	456.7039	475.4491	395.6809	395.6809	383.0455	366.0338	454.5455	345.2653	414.8472	313.9881
ALG11	19.4049	21.7687	9.4787	12.8041	28.1543	14.7160	16.0099	13.9665	17.9641	16.7189	16.7189	9.4192	15.8228	16.5289	19.2942	8.7336	14.8810
NPTXR	147.4774	134.6939	127.9621	92.1895	116.7883	99.7421	152.7094	115.9218	149.7006	203.4134	203.4134	130.2983	122.3629	0.0000	136.0751	17.4672	89.2857
SLC25A44	993.5317	938.7755	766.1927	866.8374	971.8457	935.2862	931.0345	787.7095	887.4251	863.8105	863.8105	905.8085	748.9451	107.4380	840.8225	165.9389	799.1071
TANK	1041.3972	964.6259	995.2607	1011.5237	1061.5224	1142.9459	966.7488	1026.5363	949.7006	858.2375	858.2375	1001.5699	1177.2152	768.5950	1011.4242	729.2576	973.2143
IMP4	452.7814	458.5034	421.8009	462.2279	492.1794	487.2645	503.6946	490.2235	457.4850	564.2633	564.2633	511.7739	430.3797	925.6198	488.4488	1157.2052	580.3571
EMP2	2394.5666	1653.0612	2725.1185	2267.6056	2565.1721	2581.8478	1483.9901	1903.6313	1553.2934	1334.7266	1334.7266	1627.9435	1753.1646	561.9835	1767.9614	602.6201	1437.5000
MAGI1	448.9004	485.7143	510.2686	469.9104	514.0772	536.3180	487.6847	493.0168	481.4371	523.8593	523.8593	478.8069	453.5865	264.4628	491.4953	310.0437	421.1310
SLC25A31	0.0000	2.7211	0.0000	0.0000	2.0855	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
NFIL3	1011.6429	729.2517	1045.8136	969.2702	1460.8968	1206.7154	697.0443	835.1955	633.5329	561.4768	561.4768	0.0000	669.8312	8.2645	714.9023	4.3668	596.7262
RPL28	3650.7115	2870.7483	3454.9763	3622.2791	4279.4578	3798.3739	3098.5222	3149.4413	3231.1377	3434.3434	3434.3434	3299.8430	3133.9662	5644.6281	3706.5245	5864.6288	3657.7381
PSME3	3635.1876	3551.0204	3301.7378	3477.5928	3616.2669	3572.7279	3678.5714	3438.5475	3505.3892	3576.4542	3576.4542	3728.4144	3210.9705	2892.5620	3287.1287	2755.4585	3476.1905
OR8U1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BTF3L1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CEP164	902.9754	918.3673	873.6177	869.3982	797.7059	850.2602	918.7192	902.2346	961.6766	915.3605	915.3605	792.7786	824.8945	793.3884	764.6611	938.8646	729.1667
JAM3	720.5692	861.2245	763.0332	740.0768	617.3097	608.2631	942.1182	801.6760	978.4431	844.3051	844.3051	811.6170	819.6203	355.3719	757.5527	445.4148	752.9762
SNORD21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MRPL9	430.2717	376.1769	412.1485	469.9104	517.8206	452.4365	419.2365	414.3994	459.1856	456.4542	456.4542	427.0016	394.8840	462.8099	449.4846	371.1790	492.7827
INS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SHOX2	0.0000	0.0000	1.5798	2.5608	2.0855	0.0000	3.6946	1.3966	0.0000	0.0000	0.0000	0.0000	3.1646	0.0000	1.0155	0.0000	0.0000
TAAR8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LIMCH1	225.0970	216.3265	244.8657	206.1460	229.4056	204.3895	243.8424	233.2402	232.3353	220.1324	220.1324	175.8242	180.3797	115.7025	178.7256	139.7380	145.8333
SIGMAR1	2058.2147	2410.8844	2086.8878	2014.0845	2086.5485	1945.7877	2302.9557	2153.6313	2225.1497	2357.3668	2357.3668	0.0000	1930.3797	561.9835	2288.9058	895.1965	2363.0952
ZNF626	276.8435	268.0272	292.2591	279.1293	261.7310	258.3483	289.4089	322.6257	306.5868	249.3905	249.3905	257.4568	274.2616	289.2562	247.7786	288.2096	205.3571
SART3	996.1190	1160.5442	1063.1912	1033.2907	1041.7101	910.7595	1099.7537	1127.0950	1159.2814	1253.9185	1253.9185	1000.0000	1037.9747	1049.5868	1054.0746	1179.0393	1022.3214
SNHG3-RCC1	551.5524	643.4830	396.2243	511.7798	453.5558	548.7285	544.9261	722.9749	552.3114	517.7847	517.7847	523.3281	542.7848	452.9752	407.7075	555.4148	304.9702
FAM129B	7000.0000	7142.8571	7120.0632	7225.3521	7524.5047	6797.1762	7067.7340	6993.0168	7337.7246	7843.9568	7843.9568	0.0000	8295.3586	9462.8099	9169.8401	9882.0961	9550.5952
GPR137	162.4838	129.7143	115.7978	166.0051	182.9510	178.6200	165.0246	133.1425	158.6347	176.9000	176.9000	186.8132	135.0211	165.2893	141.5283	139.7380	155.1042
TMEM8B	62.0957	51.7007	47.3934	66.5813	74.0355	85.0260	71.4286	53.0726	74.2515	83.5946	83.5946	0.0000	80.1688	49.5868	62.9601	26.2009	69.9405
SCAND3	249.6766	225.8503	251.1848	267.6056	203.3368	259.9834	241.3793	252.7933	245.5090	228.4918	228.4918	171.1146	240.5063	24.7934	200.0508	26.2009	215.7738
PDK3	72.4450	72.1088	47.3934	52.4968	57.3514	34.3374	80.0493	67.0391	64.6707	54.3365	54.3365	0.0000	65.4008	66.1157	67.0221	82.9694	69.9405
CLDN16	11.6429	4.0816	1.5798	1.2804	4.1710	9.8107	7.3892	6.9832	3.5928	5.5730	5.5730	7.8493	7.3840	8.2645	6.0929	4.3668	7.4405
GUCY2C	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CELSR1	7474.7736	7946.9388	9104.2654	8472.4712	8000.0000	7567.3157	7900.2463	7927.3743	8210.7784	8376.1755	8376.1755	7189.9529	7713.0802	4826.4463	8047.7278	5366.8122	7028.2738
MYPN	72.4450	112.9252	75.8294	81.9462	51.0949	52.3237	119.4581	99.1620	113.7725	105.8865	105.8865	108.3203	80.1688	24.7934	60.9292	48.0349	72.9167
GRK5	108.6675	106.1224	86.8878	113.9565	111.5746	96.4718	103.4483	131.2849	101.7964	115.6392	115.6392	122.4490	106.5401	157.0248	86.3163	174.6725	104.1667
MMP16	56.9211	62.5850	44.2338	44.8143	52.1376	42.5130	62.8079	64.2458	76.6467	59.9094	59.9094	0.0000	64.3460	16.5289	44.6814	13.1004	52.0833
YWHAE	6358.3441	5917.0068	5652.4487	6058.8988	6988.5297	6553.5439	5571.4286	5586.5922	5411.9760	5468.4779	5468.4779	6551.0204	6166.6667	8082.6446	6459.5075	9218.3406	6803.5714
ARHGEF11	914.6184	827.2109	842.0221	838.6684	859.2284	761.9639	864.5320	871.5084	901.7964	873.5632	873.5632	792.7786	805.9072	760.3306	760.5991	1000.0000	697.9167
PPFIA4	99.6119	122.4490	85.3081	139.5647	112.6173	78.4856	86.2069	120.1117	104.1916	91.9540	91.9540	83.2025	103.3755	66.1157	95.4557	74.2358	114.5833
ASIP	0.0000	0.0000	1.5798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
OR7E24	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TRIM4	795.6016	779.5918	731.4376	717.0294	768.5089	722.7212	693.3498	712.2905	776.0479	692.4417	692.4417	723.7049	731.0127	280.9917	763.6456	318.7773	705.3571
UCK1	344.1138	322.4490	296.9984	322.6633	314.9114	327.0231	310.3448	314.2458	372.4551	331.5918	331.5918	0.0000	243.6709	231.4050	305.6613	257.6419	337.7976
SLC47A1	28.4605	10.8844	31.5956	16.6453	28.1543	14.7160	34.4828	27.9330	32.3353	19.5054	19.5054	29.8273	18.9873	24.7934	20.3097	8.7336	31.2500
LYPD2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ARMC4	1.2937	1.3605	1.5798	0.0000	0.0000	0.0000	1.2315	1.3966	2.3952	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	2.9762
EXOSC6	265.2005	296.5986	281.2006	261.2036	275.2868	304.1315	284.4828	275.1397	317.3653	362.2431	362.2431	299.8430	287.9747	438.0165	286.3671	441.0480	321.4286
UGGT1	4772.3157	5417.6871	5630.3318	5152.3688	4242.9614	4202.2475	5814.0394	5942.7374	5865.8683	5798.6764	5798.6764	4469.3878	6258.4388	6966.9421	5234.8312	6183.4061	4604.1667
LOC100128554	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BEX2	63.3894	54.4218	55.2923	67.8617	90.0626	76.8504	60.7759	65.6425	54.5509	58.5162	58.5162	0.0000	62.2363	8.2645	44.6814	39.3013	53.5714
LOC440957	54.3338	44.8980	34.7551	43.5339	57.3514	47.4184	38.1773	58.6592	46.7066	61.3027	61.3027	43.9560	62.2363	66.1157	60.9292	17.4672	46.1310
TFEC	1.2937	2.7211	3.1596	0.0000	3.1283	0.0000	1.2315	0.0000	3.5928	0.0000	0.0000	1.5699	2.1097	0.0000	0.0000	0.0000	0.0000
ADAR	5839.5860	5697.9592	5796.2085	5919.3342	6091.7623	5678.7570	5910.0985	5600.5587	5764.0719	5695.5765	5695.5765	5563.5793	5174.0506	2057.8512	5104.8489	2550.2183	4928.5714
TRPC1	166.8823	195.9184	187.9937	177.9770	160.5839	155.3360	208.1281	196.9274	189.2216	192.2675	192.2675	172.6845	267.9325	198.3471	237.6238	196.5066	193.4524
RRP8	218.6287	243.5374	241.7062	243.2778	231.4911	224.0109	296.7980	238.8268	262.2754	261.9296	261.9296	273.1554	255.2743	157.0248	261.9954	227.0742	223.2143
LIFR	382.9237	424.4898	409.1627	396.9270	359.7497	369.5362	403.9409	393.8547	453.8922	399.8607	399.8607	339.0895	503.1646	198.3471	437.6745	196.5066	339.2857
DPM2	367.3997	397.2789	295.4186	336.7478	393.1178	341.7392	381.7734	312.8492	355.6886	392.8945	392.8945	0.0000	312.2363	148.7603	345.2653	148.4716	355.6548
LIN28A	1.2937	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
RAPGEF1	1239.3273	1205.4422	1246.4455	1299.6159	1364.9635	1191.9994	1233.9901	1215.0838	1314.9701	1251.1320	1251.1320	0.0000	1260.5485	1090.9091	1373.9528	1371.1790	1325.8929
MALAT1	3000.3234	3927.1701	3787.4882	3097.5800	2548.0083	2884.3115	4174.8399	4123.9246	4303.6287	2764.4026	2764.4026	1903.5322	3352.8797	27.6860	2482.9348	33.7555	2313.8690
GLIPR1L2	6.4683	4.0816	4.7393	6.4020	12.5130	8.1756	8.6207	9.7765	3.5928	5.5730	5.5730	4.7096	4.2194	0.0000	3.0465	13.1004	5.9524
COG3	875.8085	956.4626	857.8199	902.6889	826.9030	842.0846	940.8867	878.4916	934.1317	898.6416	898.6416	833.5950	963.0802	1066.1157	831.6832	912.6638	912.2024
CIB2	9.0556	13.6054	15.7978	15.3649	26.0688	16.3512	12.3153	8.3799	13.1737	19.5054	19.5054	10.9890	9.4937	24.7934	17.2633	4.3668	17.8571
HAMP	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ARHGEF33	3.8810	4.0816	4.7393	2.5608	13.5558	4.9053	6.1576	9.7765	3.5928	13.9324	13.9324	9.4192	2.1097	0.0000	8.1239	4.3668	1.4881
SLC25A32	671.4489	666.3537	648.1201	638.3227	682.3670	623.8948	662.4261	689.5251	682.1557	628.8541	628.8541	0.0000	643.1646	677.6860	642.4270	550.2183	648.1250
CHSY1	2874.5149	3058.5034	3202.2117	2942.3816	2739.3118	2678.3196	3104.6798	3058.6592	3144.9102	2999.6517	2999.6517	2810.0471	3456.7511	396.6942	3308.4539	593.8865	2912.2024
MLL	1927.5550	2258.5034	2393.3649	2134.4430	2043.7956	1965.4091	2435.9606	2381.2849	2404.7904	2308.6033	2308.6033	1926.2166	2554.8523	892.5620	2373.1912	1065.5022	2260.4167
BACH1	1432.0828	1281.6327	1391.7852	1451.9846	1278.4150	1427.4560	1156.4039	1212.2905	1107.7844	994.7753	994.7753	1075.3532	1447.2574	214.8760	1353.6431	192.1397	1138.3929
FLT3LG	2.5873	8.1633	6.3191	5.1216	13.5558	4.9053	1.2315	4.1899	3.5928	9.7527	9.7527	4.7096	4.2194	0.0000	8.1239	17.4672	4.4643
LOC643719	2.5873	1.3605	1.5798	0.0000	1.0428	0.0000	0.0000	0.0000	3.5928	1.3932	1.3932	0.0000	1.0549	0.0000	0.0000	0.0000	2.9762
LOC150786	124.1915	84.3537	118.4834	89.0141	99.0615	145.5253	81.2808	105.4190	103.5928	101.4838	101.4838	109.6232	107.5949	0.0000	112.2112	0.0000	123.5417
